"origen","estino","nivel"
3;11;75
8;14;75
3;12;75
3;11;75
8;14;75
10;5;75
11;5;75
6;7;75
3;8;75
3;13;75
2;8;75
7;12;75
6;4;75
9;13;75
13;14;75
7;5;75
5;3;75
2;10;75
5;14;75
14;9;75
12;8;75
9;5;75
2;12;75
9;11;75
2;11;75
7;6;75
14;12;75
13;12;75
11;4;75
10;7;75
9;7;75
11;10;75
10;8;75
9;4;75
13;12;75
2;9;75
12;14;75
12;9;75
10;14;75
12;11;75
6;11;75
11;14;75
2;8;75
3;4;75
10;12;75
6;12;75
13;2;75
13;6;75
9;4;75
12;14;75
6;12;75
10;7;75
9;5;75
7;3;75
7;14;75
4;10;75
10;2;75
11;5;75
12;5;75
6;8;75
5;13;75
8;9;75
7;12;75
3;9;75
4;11;75
4;7;75
4;10;75
11;12;75
3;6;75
13;6;75
8;12;75
8;5;75
2;5;75
6;13;75
7;9;75
11;10;75
5;11;75
8;9;75
11;9;75
5;11;75
13;14;75
7;8;75
11;9;75
4;12;75
13;11;75
11;14;75
7;4;75
4;2;75
10;4;75
5;10;75
13;8;75
3;14;75
9;2;75
7;9;75
4;14;75
3;8;75
12;14;75
9;3;75
13;6;75
8;11;75
4;2;75
3;9;75
9;10;75
8;12;75
6;7;75
8;13;75
4;14;75
8;14;75
7;12;75
10;6;75
12;5;75
2;5;75
6;8;75
4;12;75
10;13;75
14;13;75
7;4;75
7;6;75
6;5;75
9;10;75
6;14;75
6;9;75
3;9;75
14;10;75
10;5;75
5;3;75
10;14;75
8;9;75
8;14;75
12;14;75
13;5;75
12;13;75
6;4;75
6;4;75
4;14;75
13;11;75
8;10;75
3;13;75
5;8;75
1;14;75
11;4;75
13;5;75
10;3;75
10;8;75
9;11;75
7;3;75
9;10;75
9;14;75
10;12;75
2;13;75
13;8;75
4;8;75
7;5;75
6;11;75
8;12;75
8;14;75
5;11;75
14;3;75
10;11;75
8;11;75
9;14;75
14;10;75
4;2;75
10;6;75
13;9;75
12;10;75
11;4;75
13;3;75
9;7;75
7;14;75
8;3;75
11;9;75
3;8;75
10;14;75
2;9;75
12;4;75
11;14;75
12;4;75
3;12;75
9;13;75
4;11;75
8;5;75
3;4;75
5;14;75
12;3;75
7;6;75
8;11;75
13;12;75
13;5;75
13;14;75
8;6;75
13;14;75
6;7;75
6;7;75
11;3;75
8;11;75
8;4;75
8;11;75
4;11;75
11;7;75
8;5;75
13;7;75
7;10;75
5;7;75
6;5;75
5;6;75
3;12;75
6;2;75
10;4;75
6;3;75
8;14;75
3;7;75
4;13;75
4;7;75
3;9;75
5;4;75
8;6;75
5;8;75
4;7;75
12;14;75
14;8;75
2;3;75
12;14;75
7;13;75
14;11;75
8;3;75
4;14;75
11;13;75
13;7;75
5;6;75
4;10;75
7;3;75
5;3;75
12;13;75
11;4;75
3;6;75
11;13;75
8;3;75
6;3;75
5;6;75
11;14;75
2;8;75
7;4;75
9;14;75
7;8;75
4;6;75
6;9;75
2;13;75
9;14;75
9;12;75
10;13;75
13;8;75
6;8;75
4;5;75
11;8;75
14;10;75
8;11;75
4;5;75
4;7;75
4;2;75
9;4;75
3;11;75
11;13;75
4;7;75
12;9;75
5;13;75
10;13;75
12;14;75
14;6;75
7;5;75
5;14;75
11;7;75
6;5;75
3;11;75
4;3;75
7;11;75
4;13;75
14;4;75
4;14;75
5;14;75
7;12;75
10;11;75
7;9;75
5;6;75
7;10;75
3;4;75
13;3;75
5;10;75
9;14;75
7;13;75
7;10;75
3;11;75
6;3;75
10;6;75
8;3;75
6;4;75
14;11;75
10;14;75
14;13;75
7;14;75
14;3;75
3;8;75
4;12;75
6;9;75
6;5;75
6;7;75
10;13;75
5;11;75
9;14;75
13;5;75
3;13;75
6;2;75
13;4;75
8;10;75
11;6;75
3;9;75
6;12;75
9;11;75
14;6;75
13;4;75
4;5;75
11;14;75
6;8;75
10;9;75
2;13;75
12;2;75
4;9;75
8;11;75
9;14;75
4;9;75
2;14;75
13;5;75
2;3;75
14;4;75
6;10;75
14;5;75
9;11;75
13;2;75
14;3;75
7;14;75
12;5;75
4;13;75
3;11;75
5;13;75
12;7;75
7;10;75
8;10;75
7;6;75
13;6;75
7;3;75
3;9;75
5;7;75
7;4;75
5;10;75
12;4;75
7;4;75
6;5;75
6;5;75
13;3;75
12;5;75
7;9;75
7;14;75
5;4;75
10;2;75
3;8;75
5;11;75
13;14;75
12;4;75
12;7;75
12;11;75
9;8;75
12;13;75
10;5;75
8;7;75
10;12;75
8;14;75
2;6;75
4;10;75
8;14;75
3;13;75
8;5;75
11;7;75
6;8;75
6;9;75
4;3;75
3;13;75
5;3;75
5;12;75
7;11;75
10;4;75
2;5;75
5;13;75
3;8;75
10;14;75
13;14;75
12;3;75
7;13;75
11;10;75
9;12;75
11;14;75
3;8;75
8;6;75
12;3;75
13;14;75
12;2;75
4;8;75
6;10;75
12;9;75
7;8;75
7;5;75
12;11;75
4;12;75
6;13;75
10;4;75
14;13;75
7;5;75
7;9;75
6;12;75
7;8;75
3;6;75
9;4;75
4;8;75
6;13;75
11;6;75
4;9;75
13;5;75
9;8;75
12;11;75
3;8;75
8;11;75
3;10;75
6;9;75
13;12;75
13;3;75
10;11;75
2;14;75
10;3;75
4;6;75
14;6;75
13;4;75
13;3;75
11;7;75
4;14;75
4;14;75
6;13;75
12;9;75
8;9;75
10;7;75
12;14;75
8;7;75
6;14;75
10;11;75
12;6;75
3;14;75
7;8;75
4;2;75
3;12;75
2;13;75
10;4;75
9;13;75
13;14;75
7;12;75
13;3;75
4;5;75
8;10;75
11;9;75
4;9;75
7;4;75
7;6;75
2;13;75
11;8;75
8;5;75
12;13;75
4;12;75
7;13;75
5;3;75
4;7;75
10;5;75
9;3;75
4;2;75
13;9;75
13;10;75
9;12;75
6;4;75
7;4;75
13;4;75
3;4;75
4;3;75
5;14;75
5;7;75
11;7;75
10;11;75
12;5;75
9;4;75
11;4;75
9;4;75
12;8;75
8;5;75
3;6;75
10;7;75
5;3;75
4;12;75
9;14;75
6;9;75
5;14;75
8;12;75
5;13;75
10;7;75
12;9;75
6;7;75
3;11;75
5;12;75
10;9;75
10;5;75
9;14;75
7;5;75
4;5;75
7;11;75
10;8;75
6;13;75
10;3;75
11;3;75
4;12;75
5;11;75
12;14;75
9;7;75
13;11;75
5;7;75
12;4;75
13;9;75
11;6;75
8;10;75
6;14;75
8;6;75
3;4;75
7;4;75
5;7;75
9;4;75
14;8;75
13;12;75
14;7;75
4;6;75
5;14;75
6;13;75
8;12;75
4;3;75
6;7;75
6;14;75
3;6;75
6;9;75
9;6;75
9;8;75
3;5;75
5;3;75
7;10;75
4;12;75
10;7;75
12;2;75
11;3;75
9;10;75
6;9;75
4;11;75
3;6;75
5;12;75
10;6;75
2;6;75
5;11;75
11;7;75
13;3;75
4;3;75
6;11;75
10;14;75
7;13;75
7;5;75
11;14;75
13;14;75
4;13;75
7;5;75
11;13;75
10;14;75
9;6;75
7;6;75
2;11;75
6;5;75
3;14;75
12;9;75
13;7;75
13;4;75
12;4;75
7;8;75
8;11;75
4;14;75
5;14;75
14;12;75
13;6;75
13;9;75
12;4;75
5;10;75
8;14;75
14;10;75
4;8;75
6;12;75
11;8;75
8;7;75
13;14;75
4;13;75
3;14;75
3;12;75
3;10;75
8;9;75
10;4;75
9;6;75
14;6;75
6;12;75
14;8;75
14;2;75
7;4;75
12;7;75
2;6;75
6;3;75
6;13;75
12;10;75
4;11;75
8;12;75
12;14;75
10;12;75
5;10;75
9;7;75
5;2;75
2;8;75
14;13;75
6;8;75
5;10;75
8;13;75
8;2;75
9;8;75
8;4;75
11;7;75
11;12;75
11;10;75
3;14;75
11;8;75
6;9;75
4;7;75
8;11;75
2;7;75
7;9;75
11;10;75
5;12;75
10;9;75
11;12;75
14;4;75
4;6;75
6;7;75
9;5;75
5;7;75
10;3;75
6;7;75
9;14;75
5;12;75
9;5;75
11;2;75
6;11;75
6;3;75
3;13;75
3;5;75
12;4;75
3;5;75
11;8;75
13;9;75
8;10;75
14;10;75
3;8;75
2;9;75
14;10;75
12;3;75
8;3;75
9;10;75
4;9;75
3;14;75
12;7;75
11;3;75
11;6;75
4;10;75
14;4;75
8;11;75
7;9;75
3;12;75
9;14;75
4;6;75
5;4;75
10;13;75
10;8;75
12;13;75
9;8;75
9;8;75
11;9;75
12;9;75
4;2;75
14;10;75
10;9;75
6;3;75
7;10;75
12;4;75
14;3;75
4;5;75
9;10;75
8;5;75
10;6;75
14;10;75
9;8;75
7;13;75
14;6;75
14;9;75
6;9;75
13;2;75
12;3;75
8;14;75
5;10;75
11;3;75
9;3;75
12;8;75
6;11;75
7;13;75
8;14;75
5;9;75
4;12;75
6;11;75
12;14;75
10;6;75
12;3;75
10;7;75
8;4;75
12;5;75
14;5;75
8;4;75
12;4;75
11;8;75
7;6;75
4;13;75
7;11;75
3;14;75
4;7;75
4;8;75
13;11;75
10;4;75
2;3;75
2;5;75
4;14;75
14;6;75
9;5;75
11;4;75
10;5;75
5;13;75
3;12;75
6;13;75
7;10;75
11;5;75
12;14;75
11;5;75
6;3;75
12;11;75
4;3;75
9;4;75
10;7;75
11;7;75
6;10;75
6;2;75
2;6;75
11;14;75
9;14;75
11;8;75
3;9;75
9;4;75
4;3;75
10;11;75
12;7;75
2;7;75
4;10;75
12;13;75
7;8;75
6;3;75
7;11;75
4;6;75
10;13;75
3;10;75
11;5;75
8;5;75
6;4;75
7;4;75
3;11;75
6;7;75
6;7;75
14;13;75
11;6;75
4;5;75
7;4;75
10;12;75
10;9;75
5;12;75
6;13;75
10;9;75
10;3;75
6;12;75
9;13;75
9;2;75
11;6;75
11;13;75
13;4;75
4;14;75
6;3;75
10;3;75
8;14;75
4;8;75
7;6;75
10;11;75
11;5;75
13;4;75
